Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_magnitude,description_score,Lines_of_description
1,Zuzu,5,213,307,2,2,7,0,2,2,3,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0e80de8ac,1,2,1.3,0.4,3
1,Goofy,36,179,0,1,5,7,0,1,2,1,1,1,1,1,200,41326,37c122a1f15a45ae8ea56b0872fd6419,0,4a4fb4974,4,3,4.6,0.3,13
2,30 Cats For Adoption,65,265,266,3,3,4,7,2,2,3,3,3,1,20,50,41326,45a37134dca131caaecd98957eb3d123,0,4a818af93,4,2,1.2,0.1,5
1,Hugo,14,307,0,1,1,2,0,2,2,1,1,1,1,1,0,41401,39857226b1d5c54287afb17b664dbc33,0,5b59ef7ee,2,4,1,0.5,2
2,Blueberry,1,264,299,2,1,7,0,3,3,2,2,2,1,1,0,41326,35ca0af7f781e96744e8371c35b07944,0,ad002785c,9,3,0.6,0.6,1
2,Gaia (GRAY) URGENT!!!,1,266,265,2,6,0,0,2,2,1,1,2,1,1,0,41326,d0995859e6ae5d7eaf74fc77cd3521eb,0,002230dea,4,1,2,0.4,4
2,Black Head Boy,1,265,0,1,1,7,0,2,2,2,2,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,ef638b9d9,6,2,2.6,0,12
2,The Four Kittens,2,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41326,9189be7c5de71b85a9d743c7cbafb6a7,0,f5bcc82f8,4,2,3.9,0.3,8
1,Tiger,36,307,307,2,1,2,5,2,2,1,1,1,1,1,0,41326,f00c605503e1ac125c8fff290d3a2c7a,0,1d7e844a7,1,4,0.2,-0.2,1
2,Sena,12,251,290,2,1,3,7,2,1,3,1,1,1,1,0,41327,a62d14c7f29c6104ca4fc074407bc831,0,67b1168ba,2,4,2.3,0.3,7
2,4 Kittens Need Good Homes,1,266,266,3,3,6,7,2,1,2,2,2,1,4,0,41326,39e3aa8b4863f15e1491385a38583480,0,26428557f,6,2,1.3,0.1,5
2,Kitty,2,265,0,3,4,7,0,1,2,2,2,2,1,5,0,41326,917525ed791dd0b927e07cda8059e125,0,b6cea4edc,2,4,0.8,0.8,1
2,5 Kittens,3,266,0,3,1,2,7,1,1,2,2,1,1,5,0,41401,23f452a91dfcb9ed0611fdc744099e69,0,8b2d9c8f5,5,4,0.2,0.2,1
1,Yuan Yuan,6,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,507af30fabc5c40d30ec7643e982e013,0,41e069381,5,4,2.3,0.1,5
1,,96,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41401,0f600af3315289b097f74e23c413de7d,0,d1962ab4f,1,4,0.1,0.1,1
2,Please Adopt 2 Blind Kittens,2,266,266,1,1,4,7,2,1,2,1,2,2,2,0,41401,78ec79634d350f6850fdd4a335cab431,0,7e250a5f1,18,3,2,0.2,4
2,Butterball,3,266,0,2,2,3,5,2,2,3,3,3,1,1,0,41401,b00703da82c695b9be3c7ed756079e02,0,0063f83c9,4,1,1.3,0.2,3
2,A Mum With 6 Kittens,2,266,0,3,1,7,0,2,1,2,2,2,1,7,0,41401,63f23cf27c1114a933054cf4d229c8a9,0,29e2ac645,3,2,0.7,0.1,5
2,"Rambo, Lemon And Kit-Kat",1,266,0,3,2,4,7,2,1,2,2,2,1,3,0,41336,1b40272acf9e038fb609111095abb853,0,d5124cdcc,6,1,3.4,0.1,10
1,Joos,17,307,0,2,1,6,0,3,2,1,1,1,1,1,0,41326,04190b7028ad7eb45266ba57e85635b9,0,0d6b8efdc,5,4,5.4,0.3,9
2,4 Stray Kittens_,3,266,0,3,2,5,7,2,2,3,3,3,1,3,0,41326,844018bf488f35cfa490c6307f710309,0,e5c42ae26,1,1,0.2,0.2,1
2,Marble,1,265,0,1,1,6,0,1,2,2,2,2,1,1,0,41401,2ed5e6622e8d49859f21f05895acbb02,0,93dc36260,2,1,7.8,0,15
2,,12,306,0,1,1,7,0,1,1,3,3,3,2,1,0,41401,8e99e17a1f45ed40ed9e716c56fb9bbe,0,f29aeba4e,1,4,3.4,0.1,7
1,Lucy Girl,6,307,0,2,1,0,0,2,2,2,1,1,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,503a096e7,4,3,2.4,0.2,10
2,TACO,1,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41401,d562322096a4e54b46cfb4daa27ece05,0,1facdfb28,5,1,3.7,0.1,12
1,Zone A2 P9,6,307,0,1,2,5,0,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,206db8d8d,3,4,0.9,0.9,1
1,Playful Girl,1,307,0,2,3,0,0,2,1,2,2,2,1,1,0,41326,8bac0384da6a4552cb8ab47c1d530fa7,0,599d24d23,1,3,0.9,0.9,1
1,ä¸­ç§èå¿«ä¹ For ADOPTION.,2,307,0,3,1,2,6,2,2,2,2,3,1,5,0,41330,2d3f6360be57a6e733dfea7518ede808,0,1a0395c7f,1,1,3.7,0,20
1,2  Cute Puppies,1,307,0,2,2,7,0,2,2,1,3,2,1,1,0,41326,6096a62ee236b3403806b8bc7950ef7e,0,4f1d86875,4,4,0.7,0.1,3
2,Tam,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,95eab75701bfbddafb9e1e01e1ee9214,0,53cab4731,2,2,0.9,0.9,1
2,Ginger,4,266,0,1,3,7,0,2,1,1,1,2,1,1,0,41401,e41750292dd0354703955c0efe8baabf,6,10eea956d,7,1,7.4,0.2,12
1,Enna,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,62b9cb163,8,3,2.3,0.3,5
2,Baby,7,254,303,2,1,4,7,2,1,1,1,2,1,1,0,41326,f1ef4bef6ae16604d7a9025549d267e9,0,5bbc1017c,11,1,0.1,0.1,1
2,,2,266,0,3,1,2,7,2,1,2,2,2,1,5,0,41326,85e097c832979ce1e34438cecb9d204f,0,5e3994257,4,3,1.8,0.1,6
1,Ricky 08,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,4a93b3e4e,1,2,3.5,0.2,6
2,,6,266,0,2,1,7,0,2,1,3,3,3,1,1,0,41326,086b127285cf268a1bff66683bf8a9c6,0,382b4212b,3,4,0.6,-0.3,2
1,Copper,24,307,0,1,2,0,0,1,2,1,1,2,1,1,0,41326,25dd2acd917b87034dd6353ea6706e13,0,991eba9f9,5,3,0.5,0.2,2
2,Abby,8,265,0,2,2,4,0,2,2,3,3,1,1,1,0,41326,086b127285cf268a1bff66683bf8a9c6,0,6ade0f2fe,3,4,0.2,-0.2,1
2,Theodore,5,299,266,2,1,4,7,3,2,2,2,2,1,1,0,41326,35ca0af7f781e96744e8371c35b07944,0,239495f90,1,3,0.1,0.1,1
1,Happy,120,307,0,1,2,3,0,2,2,3,3,3,2,1,0,41401,524c82f422bcef008ea0798646ca9ced,0,8e2723a38,1,4,6.8,0.1,25
1,Dobber Puppy,2,78,0,2,1,0,0,3,1,1,1,2,1,1,600,41326,370dba053360aeac8554b83bc5e73f7f,0,8f128d3ed,3,2,4,0,11
1,"Sheba, Buddy And Ninja",4,148,307,3,1,2,0,2,1,2,2,2,1,3,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,497ef36aa,3,2,1.8,0.6,3
1,Bella,2,307,0,2,2,5,6,2,1,2,2,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,af514b027,3,1,3.4,0.6,5
1,Charlie Brown & Snoopy,3,307,141,1,2,5,7,2,2,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,5cba5c76a,4,3,4.4,0.3,7
1,Henry,2,307,0,1,2,5,0,2,1,1,1,3,1,1,200,41327,d60fb9ef68d4984a80c0e7dea925798b,0,a2cf852c0,4,1,0.7,0.7,1
2,Gretle,2,265,0,2,6,0,0,1,2,2,2,2,1,1,0,41326,705c4058f69d357da8e85e35275477f5,0,8489f930c,1,3,1,0.5,2
1,Max,2,307,0,1,1,2,7,2,1,2,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,a16c6d55d,2,1,2.1,0.1,6
1,Puppy Looking For Home,2,307,0,3,1,2,7,2,2,2,2,2,1,5,0,41326,c2b7211d0bd11ada23f0efbb40d20a62,0,7727b4dae,2,3,0.4,0.4,1
2,Tee-Kus,3,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,91e9dca52d80d9ff5ae47fcfc787efa5,0,cddbe627c,1,0,0.2,0.1,2
2,Golden Tabby Girl,1,299,266,2,2,3,5,2,1,2,1,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,dae13a47e,7,1,5.5,0.3,12
2,Hualulu,5,294,0,2,1,4,7,1,1,1,1,1,1,1,0,41326,6803839d7d861c4849dc720a1e83cdc5,0,fe056693f,3,4,0.2,0.2,1
2,California,24,254,266,2,3,6,7,1,1,1,1,1,1,1,50,41401,3ed2a0e971096317041ad900c33e030d,0,61d4dc56b,13,3,5.4,0,21
1,Ah Kao,18,155,155,1,5,7,0,3,2,2,1,2,1,1,0,41401,8eea2aaadbfd3e42337c519d9280dcca,0,1a91262f6,3,2,2.9,0.3,7
2,Duet,2,303,266,3,1,2,3,1,1,2,2,2,1,2,0,41326,66044942690776d858708bfc7c166078,4,446748891,5,2,1.7,-0.2,3
2,Lost Kitten - Unknown,3,282,0,2,1,2,5,2,3,3,3,3,1,1,0,41401,7481ae53e9c9e403bf7f64aaa7f8e20a,0,6bd434dc9,3,1,2.6,0.2,9
1,LUCKY & STAR,3,307,307,1,1,4,0,1,2,1,3,3,1,2,0,41326,3aa36ea368204d64133fedcf9fecf4c0,0,3f834da3b,4,1,0.9,0.4,2
1,Dada,1,141,307,2,1,2,7,2,1,2,2,2,1,1,0,41325,3550120cf55a324cad448403189d511b,0,f72d7a939,4,1,2.1,0.7,3
1,Boxer,15,44,0,1,1,2,7,3,1,1,1,2,1,1,0,41326,eb95c1d1ff7c8c86d4980ab671e67fa0,0,779d50e4f,1,2,0.1,0.1,1
1,Angelina,8,128,307,2,2,7,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,ee93b2d47,8,3,0.9,0.4,2
1,Ginger,60,169,205,2,2,3,7,1,2,1,1,2,1,1,0,41326,854ed63293c43659d291202bb40cc5c2,0,8849d3fe9,5,2,5.1,0.3,12
1,Sport,96,152,0,1,2,0,0,1,1,1,3,2,1,1,100,41326,41f82c4a4cdd015401eaf3985d6e4230,0,143d10038,2,2,1.1,0,3
2,Katy Purry,12,254,266,2,4,6,7,2,1,1,1,1,1,1,0,41327,8c6529c279739d3ba5fc00e6e2e81ab6,0,2d3d873be,5,3,4.9,0.7,7
2,Swagger,3,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,eec0e2ba23aabf3c75fa013f717df43a,2,092fa68bd,14,2,8.4,0.6,12
2,Cheezie,5,265,0,2,3,7,0,2,2,2,1,2,1,1,150,41327,a68f7e50ef5ca8081d09b91bdd6e98e4,0,a8a2aecc3,5,4,2.4,0.4,6
1,Milo Brown,2,307,0,1,2,3,0,2,1,2,1,2,1,1,0,41401,097c61463d3db23962a3c2ee56e16719,0,a1390d450,2,2,2.2,0.3,4
2,Pixie And Piper,2,266,0,1,3,6,0,1,1,2,1,2,1,2,0,41401,2c711fc92ce10361f5b624d5a9c1e139,0,42ea4ccd8,3,2,3.6,0.3,6
2,Jayden,2,266,266,1,2,7,0,1,1,3,3,1,1,1,0,41401,51538b4a18d280b7f07870d0c6580d5d,0,12dce436d,3,2,1.5,0.7,2
2,Pets + Strays : BrownEye Blacky W,5,266,0,2,1,6,7,2,1,2,1,2,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,5bd859977,2,3,1.3,0.1,2
1,"Puppies Trapper, Max, Stella, Lexi",0,307,0,3,1,2,5,2,2,2,2,2,1,2,0,41326,39f25f4aed2b1bca0de044152dce84f0,0,7df56218d,5,4,3.1,0.2,6
1,Jaeger,3,26,307,1,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0ede86b28,3,2,1.2,0.6,2
1,Melody,12,307,0,2,5,0,0,1,1,1,2,2,1,1,0,41401,481c8428494e323a4338bb5329bc6d6c,0,392caeaed,2,4,1.9,0,5
1,,2,307,0,3,2,7,0,2,2,2,2,2,1,3,0,41326,0577c6c14f7bba1018ebbf0b995f1fbb,0,f904be121,3,2,1.9,0,3
2,Yellow,9,266,0,2,4,0,0,2,1,3,3,3,2,1,0,41326,8883f7d0b0ce140c60381fe1e51f2a1f,0,45af03266,3,4,1.9,0,5
1,CNY3,1,307,307,1,1,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1ba488d80,3,2,0,0,1
2,Cloudy,4,266,243,2,2,6,7,1,1,2,1,2,1,1,0,41401,c248586a72f4ba1e89ea3da0e14242db,0,96cbe1e48,4,3,0.7,0.7,1
1,Jumpy,3,307,0,2,1,2,5,2,2,1,1,2,1,1,0,41326,1926faf8af9027a904fb02f40f2da303,1,79ad78fc4,5,2,2.4,0.4,5
1,Puppy,3,307,0,2,2,0,0,1,1,3,1,3,1,1,0,41326,b50bcfb76e8333bf86fbcd0f445926bd,0,a6239b2f3,1,2,1.9,0,4
1,7 Cute Puppies,1,307,0,3,1,2,7,2,2,2,2,2,1,7,0,41401,d0bfd06679d601bde97b4d11910b36c0,0,6da53f587,11,1,2.8,0.2,6
1,Clowy,5,128,76,2,1,2,7,2,1,3,3,2,1,1,0,41326,b9b990851a2e6a717e382d635a3827dc,0,c240d153f,5,1,4.4,0.8,5
1,Samy,3,307,0,1,4,5,0,2,1,1,1,2,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,29b60faaa,1,4,1.3,0.6,2
1,Cutie Pie,2,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,000a290e4,2,2,0.6,0.3,2
1,Bella,4,307,0,2,2,0,0,3,2,3,3,2,1,1,0,41326,be3b1a04f4f8945e775519d458d2173d,0,f6575f08d,2,4,1.9,0.3,6
1,Border Collie Mixed,2,39,307,2,1,7,0,2,3,1,1,1,1,1,0,41330,763afda8d98232f676064b103cb01362,0,67a68df4a,1,4,0.7,0.7,1
2,Spots,2,266,0,2,1,7,0,1,1,2,2,2,1,4,0,41326,dc51b21ebd3625e862bbd05865ebd3fe,0,011a11cda,3,2,0.7,0.7,1
1,Rusty,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,2e1de0bba,1,2,1.5,0.1,6
1,Coda,7,206,0,2,6,7,0,3,2,1,1,2,1,1,1000,41335,d2a7c2889579271a07100d5668f5cf8f,0,0038c9343,5,2,4.7,0.2,12
1,ML,12,60,152,2,1,3,0,1,1,3,3,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,68046ca33,2,3,0.1,0,3
1,...,1,307,0,2,2,3,0,2,1,2,2,2,1,1,150,41401,e500a475c423a25187c41d51e3ca8178,0,18cd75354,1,2,0.2,0,3
2,Snowy,14,266,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,91bc4845f2e112656460edecbccc52e3,0,03e429963,3,4,3.3,0.5,4
2,Adik Dan Kakak,2,266,0,3,2,4,7,1,1,2,1,2,1,2,0,41326,d835d7d98b94ec261d6d889a39eaed73,0,15a06cb97,5,2,4.7,0.3,9
1,â¥ Borhan Jr. â¥,4,141,307,1,3,4,7,2,1,1,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,19f0ef706,7,2,8.9,0.2,18
2,Tom & Lil Jerry,2,266,0,1,1,7,0,2,2,1,1,2,1,2,0,41335,5b1fa64f23edddd9e4987e2444cf6c9e,0,533c528ec,9,2,3.8,0.3,8
1,Rufio,18,72,307,1,5,0,0,2,2,1,1,1,1,1,200,41326,2864803699884df90ac135583b02ec70,0,07877aea7,2,2,1.7,0.5,3
1,Snow,2,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41326,8d413d99d41394f70d5c590253f80f54,0,322b32801,1,4,1.3,0.4,3
2,4 Kittens,3,266,0,3,1,4,7,1,1,2,2,2,1,4,0,41326,81b5aaf69a9f0308e12a810a3b1b14f1,0,f892c5908,5,2,4.2,0.4,10
2,Simba,15,299,0,1,4,7,0,2,1,1,1,2,1,1,0,41401,a4bd8162f0296d50e4ade38284641f4c,0,2a6884283,3,4,1.2,0.6,2
1,Angel,4,307,0,2,2,3,0,2,1,1,1,2,1,1,0,41326,55a92f213bad22a0f5cc5addd3189908,0,97a10da78,2,2,1,0.5,2
1,VANILLA,27,307,0,2,2,4,7,2,1,1,1,2,1,1,0,41401,a080977524b8bcffa02f60c527627171,0,f2f8667a2,7,2,2.6,0.1,7
2,"Fok, Lu, Shou",2,266,266,3,2,3,7,1,1,2,2,2,1,3,0,41401,486710032197dc963de49089c67e1ad7,3,b1d288322,4,2,2.8,0,9
2,Anya The Manja,19,265,0,2,1,7,0,2,2,1,1,1,1,1,150,41326,f9ae8c98ce76fda90cf4e6c2c27712ab,0,7ee6fe581,2,4,2,0.6,3
1,AS-Puppy-10,1,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,9ba39bba6,1,2,0,0,1
1,Nikki (temporary Name),12,307,0,2,2,5,7,2,2,3,3,3,2,1,0,41332,82980a57fe135654c65d675c8a635930,0,97b9ee40b,3,4,1.2,0.1,4
1,Cody,1,307,307,1,1,2,3,2,1,2,2,2,1,1,20,41326,4e647092d3a619c5c5e3766e6106dd19,0,4fcd7cfe0,5,2,0.2,0.1,2
1,Cotton,8,307,0,2,4,5,7,2,2,1,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,8528b3d49,3,4,3.3,0.2,6
2,Heng Heng,24,266,0,1,6,7,0,2,1,1,1,1,1,1,0,41326,08e03661829673e201bbeed1c4e6ef76,0,f6f2f9424,5,2,0.4,-0.4,1
1,Puppy 3,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,8ac1e8eb6,1,3,1.5,0,2
1,Sweety,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,ee67d60fb8770bd1f1539f9516bd81ef,0,56e91b142,1,4,1.7,0.1,5
1,Fuji,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,8a04b2403,10,3,3.3,0.1,7
1,,36,205,0,1,2,5,7,1,2,3,3,3,2,1,0,41326,415eb53de4ea5b33ab4866f3314ca738,0,ccdc0f862,4,2,2.2,0.5,4
2,Brownieâ¥,12,266,0,2,1,2,0,1,1,3,3,3,1,1,0,41327,1989cfa5f11b748338b6b639a810e186,0,aeffc6dfd,1,4,1.5,0.1,8
1,Fiona,7,307,0,2,1,2,7,1,1,1,2,1,1,4,0,41326,3e252199872586869f56034687b94e61,0,0cc3e27b5,21,2,5.3,0.2,11
2,Grey,3,265,0,2,5,6,7,2,2,1,2,2,1,1,0,41326,bfca18736809a8c67483ea140aaf05b9,0,c37b2e740,3,2,3.5,0.4,8
1,Snowy,24,307,307,2,7,0,0,1,1,1,1,1,1,1,0,41326,6e01557fa1ba1fa0b1fa133df16411d7,0,169184766,3,2,2.9,0,13
2,Powerpuff Girls,3,266,0,2,1,4,7,2,1,2,2,2,1,3,0,41326,8f7296f00d4e787cebe1e199a1e5f953,0,792c38c44,6,2,3.4,0.4,6
1,Missy,36,152,0,2,1,2,3,1,1,1,1,2,1,1,0,41326,923ad6932f839578a094df4685befdce,0,a0825ad18,1,0,2.7,0.4,5
2,Tumi,7,266,0,2,1,2,4,2,1,1,1,2,1,1,0,41401,08277d1064884f2722e8317c95dbabca,0,eac15ca35,4,3,3.4,0,8
1,,2,307,0,2,7,0,0,2,2,3,3,2,1,1,0,41326,472a03577314ed416f12bc1d85c333ab,0,8ac51d5ce,1,4,1.4,0.4,3
1,Happy,5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,f8bf52aea,2,3,1.4,0.2,5
2,To Be Named By Owner,2,292,266,1,5,6,0,1,2,3,3,3,1,1,0,41401,882eb3a5d8fe641abc3980dcf71f7ea0,0,442822be3,4,1,0.3,0,4
1,æ£å¦ Ah Pang & ç¸ç¸ Soso,2,307,307,2,4,0,0,2,1,2,1,2,1,2,0,41336,e8f0996cac9656bee3d89935e06e1c77,0,02d9e61ca,4,4,2.6,0.1,11
2,Baby,5,252,292,2,2,6,7,2,2,2,1,2,1,1,0,41326,253ffb8e460b67e342023a5563fb2e3c,0,5d55a0cb3,3,1,0.8,0.8,1
2,Gigi,60,254,0,2,1,3,7,2,1,1,1,1,1,1,0,41326,f64e305f79f4853dbcbb77f4b7cd2282,3,9f5636404,10,3,4,0.4,10
2,Kitten For Adoption! 3,3,265,0,2,6,7,0,1,2,1,1,2,1,1,0,41326,2fd71579abb6b187630197e7d5b3f1db,0,75fc7829e,2,1,3.4,0.1,9
1,Fairy,24,307,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,1e7159da4,5,4,2.4,0.4,6
2,Kittens,2,266,0,1,3,6,7,1,2,2,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,95af6f72b,2,1,0.2,0,3
1,Panda,3,307,0,2,1,5,0,2,2,2,1,2,1,1,0,41326,1926faf8af9027a904fb02f40f2da303,0,434a2904c,5,2,2.1,0.3,4
2,Lulu,3,266,266,2,1,4,7,2,1,2,1,2,1,1,0,41326,9bf5515d5952b14a6b1501c575280d84,0,d0d9596e3,5,4,2.3,0.7,3
1,Lil Kim,4,307,307,2,1,0,0,2,1,1,1,2,1,1,0,41401,27b694042cb3e63fcf6c6e165d168649,0,7cd5e5195,3,3,4.1,0.3,8
1,3 Siblings (Female-Retriever Pups),3,307,187,2,1,3,5,3,2,1,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,2fb24b53d,19,1,0.8,0.1,4
2,,12,265,264,2,6,0,0,2,2,3,3,2,1,2,0,41401,142c726f2673aed020d80b477f3793db,0,b3580fea4,1,4,0.3,-0.3,1
2,Bros,2,266,0,1,1,4,7,2,1,2,2,2,1,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,737069cee,3,1,0.1,-0.1,1
1,Summer Girl,2,307,0,2,2,5,7,2,2,1,1,2,1,1,100,41326,a23a047157d709e38cf801a723a246ba,0,1940b59e7,1,2,0.1,0.1,1
1,Xiao Xiao,3,307,0,2,5,0,0,1,1,1,1,2,1,1,0,41326,7f102b9612b45efcbd3318fd708acb8b,0,f69bd4b27,6,3,2.2,0.2,9
1,Wesley,24,218,307,1,3,0,0,2,2,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,ff5ea4f84,2,4,0.4,0.1,2
1,,2,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,660cd67ed,1,4,0.1,-0.1,1
1,Annabella,2,307,218,2,1,3,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,cf162bb42,2,1,3.6,0,5
1,Doo Doo,7,307,0,2,1,2,5,2,1,1,1,1,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,386e1a0fd,5,2,2.7,0.4,6
1,Canon,1,307,0,1,2,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,155e1f0ca,1,2,0.2,0.1,2
2,Awang,12,265,0,1,3,7,0,2,2,2,1,2,1,1,50,41326,bd7c5b134046f7ee62af1262d4f409f9,0,6dd6363f0,3,2,4.8,0.3,8
1,Twila (puppy From Klang),3,307,0,2,3,0,0,2,2,1,2,2,1,1,0,41326,fa7e4a7dcb22ee69af97a0597d78de17,0,7a31d17c7,1,4,2.9,0.5,5
1,Elle / Good Morning Sir,12,307,0,2,1,4,7,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,861c903b6,2,4,2.1,0.3,5
2,,2,266,0,1,1,2,0,2,1,1,1,2,1,1,70,41326,536143a2fdcd6255610979fc42cd59f4,0,3cae1b9ae,1,2,1.9,0.6,3
1,,24,307,307,2,5,0,0,2,2,3,3,2,1,2,0,41326,07484613b824e46fa47d01504e21712d,0,83b2d9103,0,2,0.7,0.7,1
2,Bella And Jojo,3,265,0,3,2,4,5,2,2,2,1,2,1,2,1,41326,3e26e6db7640dfeeba5103e22953ccd8,0,8dd8a7b9e,7,4,0.9,0.9,1
2,ChaoChao,3,306,0,1,1,7,0,1,1,1,1,2,1,1,0,41326,f1b6b4616531fb41ebf424901c9d5266,0,775da0afe,3,4,2.1,0.2,5
1,Bruno,18,179,0,1,2,3,0,1,2,1,1,2,1,1,0,41401,aa3d8f32cf27ededc1c518cf26b165f9,0,7b6f894a1,1,1,1.3,0.4,3
1,Ella,2,307,0,2,6,7,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,728ed1c0e,1,2,0,0,2
2,Pwinches Vivi,2,299,0,2,2,4,6,1,1,2,1,2,1,1,0,41326,55f43a91bf4b1564272b2bba7de74273,0,e89b02af3,5,2,0.8,0.8,1
1,HAZEL,3,307,227,2,2,0,0,2,2,2,1,1,1,1,50,41326,b920d5d8447fd9860ab6659ff131ce25,0,3f38aabf4,6,3,3,0.5,4
1,Doggi Mix,2,307,307,2,2,3,6,2,2,3,3,3,1,3,0,41336,8fa619178c947fcaab19cc771f1772c7,0,fc93e5aa5,10,2,0,0,1
2,Twenitu,2,266,0,1,6,7,0,2,1,1,2,2,1,1,0,41335,8529622497e6b7d7527e25d9c1377791,0,bb2808ff8,3,1,3.7,0.1,12
2,Siamese Kitten,2,292,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,b8d69711a45c3a63c119796ea08c5c20,0,f7d93d4e8,2,1,0.1,0.1,1
1,BBear,1,307,0,2,1,2,6,2,2,2,2,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,289d0bc8a,4,2,2,0.5,4
2,Silver Tabby,2,266,265,2,6,7,0,2,1,2,2,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,51d815775,4,1,5.3,0.3,11
1,Rooney,18,128,0,2,2,7,0,1,1,1,1,2,1,1,0,41401,473aaebc85baff8bf83d246fc47b4455,0,8335d65e0,1,2,0,0,1
2,Neko-chan,2,266,265,1,6,7,0,2,1,1,2,2,1,1,100,41401,54eb44194eda55128f22fc8b014f6d8f,0,90ce48a71,3,2,1.5,0,8
2,Jellybean,2,266,0,1,1,6,7,1,1,1,1,2,2,1,0,41326,c548bbe8eee34be56ab3833d372612d1,0,2e41f018c,26,3,12.3,0.3,29
2,BABY,24,243,243,2,6,7,0,1,1,1,1,1,1,2,0,41326,f36fd178794cba5cc1139fb678ceea5c,0,a8249d599,3,2,1.8,0,3
1,Mr. Xiao Hei,3,307,307,1,1,0,0,2,1,2,1,2,1,1,0,41336,dae703601635e7b448292724427b628d,0,8d1dce21f,3,1,0.6,0.3,2
1,Queen Queen (Fei Po),36,189,307,2,1,0,0,3,1,3,3,3,1,1,350,41326,747c9b72ddd4bd52da97ae26461c9742,0,628a224b2,1,4,8.5,0.5,14
